week_start,lcfs_cat,calendar_month,GHGE_weekly_mean,LU_weekly_mean,WU_weekly_mean,GHGE_perkg_weekly_mean,LU_perkg_weekly_mean,WU_perkg_weekly_mean,GHGE_weekly_rank,LU_weekly_rank,WU_weekly_rank,GHGE_annual_mean,GHGE_annual_min,GHGE_annual_max,GHGE_annual_share,GHGE_annual_rank,GHGE_pct_from_annual_mean,GHGE_perkg_annual_mean,GHGE_perkg_annual_min,GHGE_perkg_annual_max,GHGE_perkg_max_abs_dev,GHGE_perkg_annual_rank,GHGE_perkg_pct_from_annual_mean,LU_annual_mean,LU_annual_min,LU_annual_max,LU_annual_share,LU_annual_rank,LU_pct_from_annual_mean,LU_perkg_annual_mean,LU_perkg_annual_min,LU_perkg_annual_max,LU_perkg_max_abs_dev,LU_perkg_annual_rank,LU_perkg_pct_from_annual_mean,WU_annual_mean,WU_annual_min,WU_annual_max,WU_annual_share,WU_annual_rank,WU_pct_from_annual_mean,WU_perkg_annual_mean,WU_perkg_annual_min,WU_perkg_annual_max,WU_perkg_max_abs_dev,WU_perkg_annual_rank,WU_perkg_pct_from_annual_mean
2023-11-26,Butter,10,13918.465471,22856.235743,2232066.4943,4.38335,10.619004,252.963272,29,52,37,13675.211597,6596.975671,28513.641229,1.647039,4,1.778794,4.399032,3.359777,5.134338,1.039255,50,-0.356493,31696.040649,17502.251757,71260.017429,1.496886,44,-27.889303,9.868903,7.803711,11.609818,2.065192,50,7.600657,1918998.257109,643691.475786,3846117.709286,1.36887,65,16.314149,232.835078,190.33934,260.610379,42.495738,49,8.644829
2023-11-26,Cabbages,10,12149.748643,25698.753786,2538978.390414,5.821342,11.833262,288.927822,35,44,14,13249.354826,5177.797371,21846.766043,1.595749,15,-8.299319,5.332093,4.414778,6.270701,0.938608,24,9.175543,30483.970033,9976.078786,77878.139114,1.439644,59,-15.697484,12.108684,8.916389,13.669471,3.192295,24,-2.274583,2169835.944558,905649.2346,3995793.648843,1.547799,25,17.012459,275.082322,239.891929,298.864677,35.190393,25,5.03322
2023-11-26,Cakes and puddings,10,9591.8331,24281.463529,2223576.9097,5.186445,11.0492,248.400221,55,47,38,13593.613671,6729.199471,22195.566929,1.637211,7,-29.438681,4.85899,3.980296,5.84218,0.983191,35,6.739169,32480.287358,10798.728029,72098.706429,1.533923,34,-25.242461,11.202302,8.919941,12.905222,2.282361,32,-1.366704,2191914.787119,882021.791329,3500798.3829,1.563548,18,1.444496,261.415696,228.925347,303.916579,42.500883,28,-4.978842
2023-11-26,Cheese and curd,10,14984.094314,21105.685971,2395797.024029,5.775304,12.991007,311.40388,19,57,21,12447.063365,5947.429214,28634.787157,1.499121,47,20.382566,5.810911,5.060802,6.587271,0.77636,16,-0.612766,34744.6015,7594.856114,71971.501386,1.640858,5,-39.254776,12.985032,11.344415,15.07695,2.091918,18,0.046017,2140832.685462,950307.310957,3853094.627271,1.52711,36,11.909587,298.863063,265.148842,343.02049,44.157427,17,4.196175
2023-11-26,Chocolate,10,14117.445843,17112.232657,2705460.440014,6.058994,15.792619,325.559285,27,63,11,12297.427485,6210.776,23026.915343,1.481099,51,14.799993,6.291164,5.481542,7.137234,0.84607,8,-3.690412,34228.25229,11302.854757,80012.146571,1.616473,9,-50.005532,14.420913,11.09055,15.965644,3.330363,8,9.51192,2117712.740304,1060116.860457,4000383.155286,1.510618,46,27.753892,322.864134,279.859556,358.697699,43.004578,8,0.834763
2023-11-26,Citrus fruits,10,9570.0892,29454.475857,1650673.787029,5.511934,11.858413,273.157026,56,37,54,12840.450703,5506.902971,22163.767571,1.5465,26,-25.469211,5.527766,4.467632,6.215628,1.060134,21,-0.286412,33133.984307,14403.665571,63571.4396,1.564795,27,-11.104938,12.448357,10.939927,14.19359,1.745233,22,-4.739133,2087276.569676,818523.634743,3879556.842757,1.488907,57,-20.917342,283.896612,231.252874,314.557207,52.643738,21,-3.782922
2023-11-26,Cocoa and powdered chocolate,10,14647.633443,27113.086857,2851509.635986,3.930084,9.869503,237.950463,23,40,7,12305.158345,5794.191286,22638.304043,1.48203,50,19.036529,4.571904,3.674635,5.453838,0.897269,45,-14.038354,34427.011064,12979.309271,66131.952843,1.62586,8,-21.244726,10.358154,8.543747,12.20438,1.846226,43,-4.717549,2261979.910663,1002221.044057,4166863.936671,1.613527,8,26.062554,238.426933,211.119828,263.931379,27.307105,43,-0.199839
2023-11-26,Coffee,10,16318.903857,33338.5049,2203406.809957,4.687994,11.430974,240.458307,14,28,40,13204.831786,7161.805486,22858.753071,1.590386,16,23.582823,4.514451,3.662141,5.662427,1.147976,48,3.844168,33240.81329,13293.775686,62851.089043,1.56984,23,0.293891,10.340896,8.509483,11.702093,1.831413,45,10.541424,2205408.404411,1291267.070414,4377598.2603,1.573173,16,-0.090758,235.418917,195.004199,264.84022,40.414718,47,2.140605
2023-11-26,Confectionery products,10,14840.283986,33343.9289,2456949.824443,5.436793,14.180342,284.606142,20,27,18,12203.148664,5865.043271,19330.567771,1.469744,55,21.610286,5.686799,5.019198,6.681901,0.995102,18,-4.396254,35017.507242,20609.021857,74699.743071,1.653747,4,-4.779262,13.056616,10.671742,15.090218,2.384874,17,8.606563,2276903.861705,728926.758071,3706789.064586,1.624173,6,7.907491,298.486195,254.238003,331.974279,44.248192,18,-4.650149
2023-11-26,Dairy alternative,10,13403.179814,50846.412057,2316497.504157,4.754928,11.238121,252.490581,32,6,28,12580.260124,5483.591743,23328.973843,1.515163,42,6.541357,4.894189,4.018507,5.710141,0.875682,34,-2.845435,32446.254246,9543.728057,52630.595357,1.532316,35,56.709652,11.195022,9.161108,12.767409,2.033914,33,0.384988,2224164.495804,1146236.077657,4228759.378914,1.586553,12,4.151357,260.101674,230.88071,293.591121,33.489447,32,-2.926199
2023-11-26,Dried fruit and nuts,10,12855.922714,19693.180971,2643452.080871,3.140145,8.054872,229.186712,33,60,13,12156.118831,5178.601543,20599.9456,1.46408,56,5.756804,3.405718,2.598896,4.166704,0.806822,62,-7.797857,32520.371691,14211.9827,61139.940086,1.535816,32,-39.443555,7.527188,5.270428,8.846347,2.25676,63,7.01038,2187081.487733,982789.607214,3524461.211614,1.5601,21,20.866648,182.377927,146.264999,229.186712,46.808785,62,25.665817
2023-11-26,Dried vegetables,10,16569.758729,21605.953343,1108786.991229,6.073582,15.138163,303.565406,12,54,64,12964.205032,5668.741571,26192.055771,1.561405,23,27.811607,5.825884,4.639238,6.623371,1.186646,15,4.251681,33915.303647,18301.447957,70531.3573,1.601694,12,-36.294383,13.429908,11.475853,16.165544,2.735636,14,12.719778,2102914.95502,776595.423929,4123885.8728,1.500062,52,-47.273807,309.444044,271.490168,335.398052,37.953876,12,-1.899742
2023-11-26,Edible oils and other edible animal fats,10,19405.493886,26617.7683,1452626.871086,5.027259,11.918613,286.698209,4,41,59,12807.323342,6942.8849,26671.544257,1.542511,29,51.518732,5.08249,4.111557,5.91513,0.970933,29,-1.0867,30421.246793,15247.221414,58539.273214,1.436682,60,-12.502704,11.417107,8.754586,13.610181,2.662521,28,4.392587,2124340.583231,917305.266671,4018403.864771,1.515346,42,-31.619869,261.388855,232.321263,286.698209,29.067592,29,9.682644
2023-11-26,Edibles ices and ice cream,10,16417.569986,42833.497629,1891886.5962,4.282819,10.456762,213.010085,13,11,47,12571.699013,7157.815343,20440.6295,1.514132,43,30.591497,4.218074,3.026517,5.381534,1.191557,51,1.534943,31710.154726,9514.078914,48652.963043,1.497553,43,35.078173,9.517567,6.946917,10.958191,2.57065,51,9.868014,2229552.075365,1215986.102043,3571130.056557,1.590396,11,-15.144992,218.413001,187.151972,244.755879,31.261029,51,-2.473715
2023-11-26,Eggs,10,8239.6495,32435.721986,1826234.232729,3.449758,7.367696,170.319104,62,31,49,12235.209852,6154.255314,23268.974071,1.473605,53,-32.656247,3.373735,2.362566,4.313225,1.011169,63,2.253381,33425.337752,11678.424414,68398.676314,1.578554,21,-2.960675,7.555814,6.026097,9.013434,1.529717,62,-2.489707,2147645.158764,1055834.075829,3715274.883229,1.531969,34,-14.965737,181.738309,140.588815,215.40796,41.149494,63,-6.283323
2023-11-26,Fish,10,14830.9537,33454.976429,3138651.5683,4.747375,10.340475,234.596813,21,25,2,12953.189227,6067.640286,25010.752,1.560079,24,14.496542,4.608312,3.650346,5.456294,0.957966,44,3.017662,33474.708617,10743.9974,86771.249957,1.580886,20,-0.058947,10.300423,8.522153,12.485371,2.184948,46,0.388838,2124316.366708,826567.747914,4472515.257357,1.515328,43,47.748783,236.444388,216.109133,263.291111,26.846723,46,-0.7814
2023-11-26,Fresh vegetables,10,7922.323686,55954.824914,2366980.272557,3.692317,8.201333,189.442059,64,4,23,12596.245404,5953.605857,24077.177771,1.517088,40,-37.105674,3.643223,2.89485,4.510548,0.867325,59,1.34754,33087.443757,13957.849271,66209.190814,1.562597,28,69.111961,7.698407,5.142154,8.963484,2.556253,61,6.532862,2090023.574929,915623.409071,3739710.207314,1.490866,56,13.251367,192.081678,163.339454,239.910337,47.828659,60,-1.374217
2023-11-26,Fruit and vegetable juices,10,9960.996457,28507.965571,2904654.479971,5.433492,13.247965,318.265355,54,38,5,12124.381668,5775.022086,20679.839543,1.460257,57,-17.843262,5.933569,4.756309,6.995169,1.17726,13,-8.427927,31347.552183,9955.401329,66837.223571,1.480428,48,-9.0584,13.525134,11.296583,15.73836,2.228551,13,-2.049285,2018587.191824,699766.7949,3347758.366457,1.439909,63,43.895418,305.275453,268.192728,329.314626,37.082725,14,4.255141
2023-11-26,"Jams, marmalades",10,22649.126686,37496.1052,2132748.788943,3.719648,8.839985,221.8813,2,18,41,13432.293506,6699.115314,23738.087886,1.617782,10,68.616973,3.592332,2.853064,4.519409,0.927077,61,3.544096,33233.04586,14684.406329,70665.128443,1.569473,24,12.827772,7.78947,6.173949,9.631342,1.841872,60,13.486351,2113249.208689,965385.011257,4127889.093543,1.507434,49,0.92273,186.026805,152.835668,221.8813,35.854495,61,19.273833
2023-11-26,Lamb,10,17180.822329,32490.832329,2126733.286571,4.739701,11.950223,261.287408,7,30,42,12760.763542,4409.7803,23125.3601,1.536903,32,34.637886,4.964057,4.210669,5.688488,0.753388,32,-4.519609,30853.914883,15290.866114,55324.8274,1.457116,53,5.30538,11.260033,9.073565,12.669943,2.186468,31,6.129555,2190855.344381,1149255.401914,5285251.548657,1.562792,19,-2.926805,258.902159,220.715985,282.47473,38.186174,34,0.921293
2023-11-26,Leaf and stem vegetables,10,15544.586771,24095.291357,2325692.0241,4.709584,10.89651,252.904611,17,48,27,12647.994155,4773.961514,27777.824229,1.523321,38,22.901597,4.765904,3.930591,5.457137,0.835313,37,-1.181719,35624.9784,6629.033643,66943.905129,1.682435,3,-32.364053,10.996627,9.638225,12.245358,1.358402,36,-0.910431,2123666.126385,949519.334886,3947809.854657,1.514865,45,9.513072,249.537278,217.922684,283.90708,34.369802,37,1.349431
2023-11-26,"Margarine, other vegetable fats and peanut butter",10,15927.342629,11041.275143,2365210.758914,4.165848,9.357789,203.058203,15,65,24,13697.405927,5799.031271,22225.124586,1.649712,3,16.279993,4.08785,3.198088,4.811492,0.889762,53,1.908046,30164.814799,11041.275143,59679.180286,1.424572,63,-63.396841,9.074547,7.39541,10.65781,1.679137,53,3.121283,2158307.099041,1064698.643414,3886556.783443,1.539575,30,9.586386,210.441397,171.442049,240.152785,38.999348,55,-3.508432
2023-11-26,Meat alternative,10,13954.9651,32089.169557,2390325.446057,5.75863,12.686898,270.091149,28,33,22,12812.508789,5313.9668,21686.260914,1.543135,27,8.916726,5.351013,4.450211,6.14911,0.900802,23,7.617576,30949.496319,11771.492571,69172.765271,1.461629,51,3.682364,12.119057,9.970449,13.773758,2.148608,23,4.685523,2195288.02479,1142104.442386,3953437.7067,1.565954,17,8.884366,275.659884,218.480744,305.509329,57.17914,24,-2.020147
2023-11-26,Milk,10,13830.5593,18747.963671,1852634.855,5.08764,11.446052,252.103264,31,62,48,12102.572192,6702.091814,27300.0658,1.45763,58,14.27785,5.147557,4.045388,6.110282,1.102169,27,-1.163991,30736.454966,14063.059614,71195.623443,1.451568,57,-39.004144,11.403728,9.983054,13.641522,2.237794,29,0.371142,2319186.367336,1233334.430686,4192049.711457,1.654334,4,-20.117034,262.518534,209.299551,293.089713,53.218983,27,-3.967442
2023-11-26,Mineral or spring waters,10,11906.9925,33936.2437,1223705.754214,3.687316,6.898655,160.338258,37,23,62,12750.468983,5485.835571,26220.402029,1.535663,33,-6.615259,3.259459,2.429244,4.042311,0.830215,65,13.126632,32049.03246,10614.355714,71998.754143,1.513556,39,5.888512,7.26545,5.755378,8.447545,1.510072,65,-5.048489,2140463.688241,860464.406329,3668535.3234,1.526847,37,-42.829876,170.723311,136.646834,207.635256,36.911945,65,-6.082973
2023-11-26,"Offal, pate etc",10,10112.1751,24461.6305,1750121.952286,5.86533,14.102766,330.590836,51,46,50,12356.793421,7873.611429,27068.0992,1.488249,48,-18.165055,6.277295,4.529194,7.387774,1.748101,9,-6.562785,33419.639369,13501.292371,63222.143971,1.578285,22,-26.804625,14.110909,11.106577,15.684172,3.004332,9,-0.057707,2107626.48989,855107.140357,4696093.3658,1.503423,50,-16.962424,320.463812,262.644706,350.228465,57.819106,9,3.160115
2023-11-26,Olive oil,10,8959.473871,41199.028429,2038047.125286,4.250645,9.958074,228.686319,58,13,43,12063.48413,4081.958571,21737.073771,1.452923,61,-25.730628,4.65441,3.823317,5.644823,0.990413,42,-8.674883,29855.724118,12942.835043,50420.142929,1.409975,65,37.993734,10.349177,9.069901,12.383356,2.034179,44,-3.779076,2185847.448196,1222496.969514,3944844.640357,1.55922,22,-6.761694,237.709293,207.790871,266.297093,29.918422,44,-3.795802
2023-11-26,Other breads and cereals,10,19319.968529,23490.290943,3364608.9743,4.546373,9.82829,220.078893,5,51,1,12484.89947,6509.393971,22977.152386,1.503678,45,54.746689,4.208277,3.54096,4.91967,0.711393,52,8.034062,31919.229795,13359.1358,59362.205729,1.507426,41,-26.407087,9.235092,7.028788,10.975095,2.206304,52,6.423306,2220006.404245,946420.856529,4338907.637814,1.583587,14,51.558526,217.279931,196.017813,248.970356,31.690425,52,1.288182
2023-11-26,"Other fresh, chilled or frozen fruits",10,11646.674243,34736.359814,2236618.055714,4.521374,13.320459,297.337311,41,22,36,13651.28453,5845.289114,30050.103143,1.644157,5,-14.684408,5.545445,4.521374,6.185803,1.024071,20,-18.466879,33832.589426,12122.530614,61583.358814,1.597787,15,2.671301,12.811677,11.050237,14.597353,1.785676,19,3.97124,2274478.414816,852977.005843,4505365.648814,1.622443,7,-1.664573,290.382396,229.958128,315.230047,60.424268,19,2.395088
2023-11-26,"Other fresh, chilled, or frozen edible meat",10,14189.267757,15859.448143,1728227.142186,4.371184,9.506374,202.757098,26,64,51,11860.468658,4097.540757,21870.508371,1.428472,63,19.634967,3.822965,2.913675,4.854269,1.031304,58,14.340162,32562.096035,12821.2614,56781.375429,1.537787,31,-51.294757,8.623282,6.864707,10.276913,1.758575,58,10.240794,2150753.959556,931798.363314,4334799.015286,1.534187,32,-19.645521,203.624362,176.77621,233.764204,30.139842,58,-0.425914
2023-11-26,Other milk products,10,22518.939929,26138.771814,1976410.815843,4.822935,10.758613,250.278995,3,43,44,12542.81283,5753.471329,25427.558929,1.510653,44,79.536602,4.91171,4.285346,5.559313,0.647603,33,-1.807423,32005.427578,10987.163629,63210.337429,1.511497,40,-18.33019,10.795785,9.087585,12.819868,2.024083,37,-0.34432,2168072.317927,982389.2304,4331627.098486,1.546541,27,-8.84018,248.236845,216.241454,273.296769,31.995391,38,0.822662
2023-11-26,Other preserved or processed fish & seafood,10,11887.942843,47192.521143,2450008.578,4.978407,11.941608,248.543614,38,9,19,12704.294435,5526.380229,22128.502314,1.530102,35,-6.425792,4.78954,3.974877,5.737336,0.947796,36,3.943317,30352.247536,11589.304629,68493.356729,1.433424,61,55.482789,11.012243,9.165751,12.375285,1.846492,35,8.439375,2161193.83648,1283335.743514,4423311.848157,1.541634,29,13.363667,254.541871,214.129196,282.472443,40.412675,35,-2.356491
2023-11-26,Other preserved or processed meat,10,10463.719171,49354.791957,2817776.119529,5.642535,10.888561,283.781282,47,7,8,13362.707478,5936.897757,25449.055986,1.609401,12,-21.694618,5.07095,4.057929,5.853329,1.013021,30,11.271747,33218.91865,11668.448314,65827.430557,1.568806,25,48.574348,11.36302,9.990334,12.943697,1.580677,30,-4.175467,2138242.34413,771035.009143,3768485.687043,1.525262,38,31.780017,259.396865,213.881871,298.042079,45.514994,33,9.400428
2023-11-26,Other preserved or processed veg,10,10344.618043,36274.885671,2707477.832429,7.244284,17.250316,364.791613,49,19,10,12810.567997,4788.486743,24507.197986,1.542901,28,-19.249341,7.521449,5.95249,8.773157,1.568959,1,-3.684998,32221.375636,12050.903414,61071.883871,1.521696,37,12.580189,16.884239,15.053474,18.459224,1.830765,1,2.168159,2214846.148229,831331.523143,4385793.220571,1.579906,15,22.242253,377.803742,340.101854,412.417135,37.701888,1,-3.44415
2023-11-26,Other sugar products,10,18816.482543,40748.023143,2255930.604071,5.716888,12.936964,317.229533,6,14,35,12740.574522,4107.792,25107.420871,1.534471,34,47.689435,5.903734,4.882086,6.626544,1.021648,14,-3.164877,37991.218288,11192.740457,61501.097714,1.794184,1,7.256427,13.266135,11.816316,14.919309,1.653174,16,-2.481285,1994987.132246,841900.510443,3755730.945071,1.423075,64,13.079958,298.993688,250.006594,323.268882,48.987094,16,6.099074
2023-11-26,Pasta products,10,11397.882243,40144.170057,1537296.3217,5.02523,11.140311,249.410156,42,16,58,13062.535191,4807.061886,21755.9241,1.573248,18,-12.74372,4.643877,3.632477,5.474767,1.0114,43,8.211959,31655.58561,10830.330714,53412.225843,1.494975,46,26.81544,10.45537,8.768173,12.22584,1.77047,42,6.55109,2365585.298012,1423734.407557,4383567.400557,1.687432,1,-35.014124,241.181122,203.952926,266.246884,37.228196,42,3.411973
2023-11-26,Pastry (savoury),10,14715.151929,48588.530043,2800004.834914,6.977635,16.169283,344.168669,22,8,9,12064.995478,5705.669757,24302.746371,1.453105,60,21.965665,6.574343,5.53504,7.380062,1.039303,6,6.134333,33578.119511,16208.1176,58557.613314,1.58577,17,44.702952,15.141779,12.884368,16.845417,2.257411,6,6.78589,2222608.282437,1199622.362929,4904361.170557,1.585442,13,25.978332,338.358144,274.982975,369.48099,63.375169,6,1.717271
2023-11-26,Pears,10,8037.323429,64784.766286,2490315.182357,6.0541,13.699995,290.904132,63,2,17,12972.366729,6378.589271,25254.616514,1.562388,21,-38.042737,5.983194,4.65577,7.466988,1.483794,11,1.185084,32160.566141,12704.051186,81402.584543,1.518824,38,101.441623,13.77112,11.963568,15.988643,2.217523,12,-0.516477,2166186.11306,1111651.6575,4224409.903629,1.545195,28,14.963122,310.739973,267.748254,339.212013,42.991719,11,-6.383421
2023-11-26,Pork,10,10084.645214,21422.175471,2445751.324743,4.990038,10.684381,235.65638,52,55,20,11801.785742,6159.589171,24619.832286,1.421404,64,-14.549836,4.556599,3.720045,5.327641,0.836554,46,9.512337,30980.285527,13476.187843,64639.649529,1.463084,50,-30.852234,10.04041,8.318006,11.199857,1.722404,48,6.41379,2094624.999533,1043767.459971,3779661.308643,1.494149,55,16.763207,234.736813,187.335963,261.819489,47.40085,48,0.391744
2023-11-26,Potatoes,10,13878.393286,23709.491986,2698522.8491,4.935751,9.204528,254.97982,30,50,12,12100.635728,6199.531086,20431.445857,1.457397,59,14.691439,4.732042,4.006489,5.6661,0.934058,39,4.304881,33931.661966,5984.526914,84647.089843,1.602466,11,-30.125757,10.634545,8.939291,12.009392,1.695254,40,-13.446905,2173640.669546,1050369.015129,3597921.884043,1.550513,24,24.147606,242.206098,190.672828,263.629224,51.53327,41,5.273906
2023-11-26,Poultry,10,11729.8893,30580.460714,1281645.757771,4.211307,8.008857,207.446414,39,35,61,13317.761696,4959.860671,23005.119,1.603988,14,-11.922967,4.000333,2.957283,4.766856,1.04305,55,5.27392,34541.207198,14507.116686,60481.183586,1.631253,7,-11.466729,8.834796,6.727825,10.103268,2.106971,57,-9.348704,2073687.867899,1080806.475743,3485946.399686,1.479214,58,-38.194857,204.910993,173.836776,240.342463,35.43147,57,1.237328
2023-11-26,Preserved fruits and fruit based products,10,11992.863357,33393.200743,1046397.686014,4.916633,10.735245,270.695783,36,26,65,12623.344629,5699.792771,23786.987986,1.520352,39,-4.994566,5.061302,3.776404,5.778207,1.284898,31,-2.858337,33165.333733,15418.347114,51645.626657,1.566275,26,0.687064,11.141928,9.55331,12.869286,1.727358,34,-3.650023,2155241.491543,966878.064186,3764120.056843,1.537388,31,-51.448704,260.760195,234.573762,292.980195,32.22,31,3.81024
2023-11-26,Preserved milk,10,23055.706686,32854.880229,1671802.029686,5.870581,15.721766,328.603527,1,29,53,13150.978885,6323.624471,23055.706686,1.5839,17,75.315517,6.884855,5.870581,7.943448,1.058593,3,-14.73196,31149.883358,12352.779857,54106.686543,1.471093,49,5.473526,15.811418,13.917928,17.149689,1.89349,3,-0.567009,2328175.608796,1118439.560429,4743814.993729,1.660746,3,-28.192615,355.017126,292.386661,380.300278,62.630465,3,-7.440092
2023-11-26,Ready meals,10,4110.573086,64904.820371,2328004.447043,4.834016,10.806553,257.539069,65,1,26,12968.427512,4110.573086,29101.449157,1.561914,22,-68.303227,4.746389,3.834387,5.582551,0.912002,38,1.846175,33996.279563,9277.683143,64904.820371,1.605518,10,90.917422,10.658225,8.926511,12.644275,1.98605,39,1.391676,2113340.239257,1137122.0092,4518358.376871,1.507499,48,10.157579,252.959437,213.138641,286.56614,39.820796,36,1.810421
2023-11-26,Rice,10,16816.602286,22635.330243,3020352.440243,4.958131,11.432816,278.584582,11,53,3,14584.358854,5438.711786,25274.469457,1.756536,1,15.305736,5.134848,3.970829,5.949433,1.164019,28,-3.44153,32959.80053,15446.9557,62337.967214,1.556569,29,-31.324432,11.4834,10.086841,12.904485,1.421085,27,-0.440497,2105183.49478,1049505.368357,4598004.437329,1.50168,51,43.47217,261.200961,210.767293,282.512751,50.433668,30,6.655267
2023-11-26,"Root crops, non-starchy bulbs and mushrooms",10,15602.041357,43400.412214,1215823.249857,6.492229,15.203871,351.769353,16,10,63,13702.934301,4616.720771,24878.699571,1.650378,2,13.859127,6.748674,5.435991,7.730093,1.312683,5,-3.799936,32744.047948,13063.263514,68620.728714,1.546379,30,32.544432,15.375136,13.196954,16.639951,2.178182,5,-1.113912,2117217.48509,1071536.826329,3837322.471829,1.510265,47,-42.574475,345.523476,295.591148,374.557487,49.932328,4,1.807656
2023-11-26,"Salt, spices, herbs & other food products",10,12340.292943,28360.883929,1554495.772143,6.125304,16.883224,348.513358,34,39,57,12788.368568,5018.340986,24983.318243,1.540228,31,-3.503775,6.925694,6.052307,7.900505,0.974811,2,-11.556815,32517.024048,16156.200314,62712.172757,1.535658,33,-12.781428,16.065448,13.982306,17.916104,2.083142,2,5.090279,2188868.335317,1050261.979214,4193709.057043,1.561375,20,-28.98176,362.397477,321.858664,398.747708,40.538813,2,-3.831185
2023-11-26,"Sauces, condiments",10,9972.226186,42369.5878,2285104.358243,4.777572,8.97254,224.335501,53,12,31,12593.67805,4288.636657,21456.624529,1.516779,41,-20.815618,4.473602,3.711632,5.222324,0.76197,49,6.794747,33502.741175,15115.533986,55238.905843,1.58221,18,26.466033,10.089916,8.254978,11.828158,1.834938,47,-11.074185,2148016.145105,947060.255171,4315431.860586,1.532234,33,6.382085,230.158111,205.475209,265.926866,35.768755,50,-2.529831
2023-11-26,Sausages,10,10861.046271,19994.2613,1897751.9015,5.230836,12.96188,275.380578,46,59,46,13344.662926,3832.628086,27201.438386,1.607228,13,-18.611311,5.788003,4.715575,6.510671,1.072428,17,-9.626246,33621.735921,13916.858086,62363.748586,1.587829,16,-40.53174,13.298335,12.106069,15.403151,2.104816,15,-2.530057,2095709.802161,793123.6584,4271094.673657,1.494923,54,-9.445864,299.557447,275.380578,325.188544,25.631097,15,-8.070862
2023-11-26,Savoury snacks,10,14431.401829,29648.0643,1621257.877214,3.863282,7.462745,172.971617,24,36,56,12846.532806,7063.886343,21844.044943,1.547233,25,12.33694,3.339621,2.58064,4.050904,0.758981,64,15.680238,33476.663122,11357.258071,65889.419829,1.580978,19,-11.43662,7.45286,6.130251,8.752257,1.322609,64,0.132639,2282342.810717,1031315.860786,3812646.329171,1.628053,5,-28.96519,180.658689,144.176833,209.683469,36.481856,64,-4.255025
2023-11-26,"Seafood, dried, smoked or salted fish",10,16826.192329,38798.155471,2304367.469629,4.123733,10.034809,197.322391,10,17,29,12274.39721,4305.741571,22418.238743,1.478325,52,37.083655,3.950229,3.14511,4.825294,0.875065,57,4.392262,33863.323739,11089.616743,60468.155171,1.599239,14,14.572792,8.884144,7.337618,10.501336,1.617192,56,12.951889,2130176.753641,959719.347329,4435594.0167,1.519509,39,8.177289,206.099343,153.787164,239.03589,52.312179,56,-4.258603
2023-11-26,Soft drinks (inc. ready to drink fruit drinks),10,8382.079286,24799.181471,2214896.278571,5.08507,12.24051,266.616949,60,45,39,13591.225178,6426.100471,23201.270057,1.636923,8,-38.327272,5.194632,4.55036,5.720569,0.644272,26,-2.10913,30813.462987,14318.375043,62433.812286,1.455205,56,-19.518356,11.714133,10.103148,13.812527,2.098394,26,4.49352,2243043.607013,855724.170129,6296481.462257,1.60002,10,-1.254872,271.515144,224.019201,311.589178,47.495943,26,-1.804023
2023-11-26,Stone fruits,10,16826.762429,18925.569143,2891170.518,5.654516,12.595883,287.408849,9,61,6,12665.023467,5002.443614,22304.737686,1.525372,37,32.860097,5.44831,4.60792,6.312773,0.864463,22,3.784773,30340.224793,9091.973943,61274.302514,1.432856,62,-37.622185,12.541504,11.146478,14.202927,1.661423,21,0.433591,2332104.505029,1005786.732257,3758265.111771,1.663549,2,23.972597,279.06612,224.160827,303.352068,54.905293,22,2.989517
2023-11-26,Sugar,10,10114.301943,26293.455957,2272549.141557,5.070202,9.332208,255.246042,50,42,32,12484.303642,3688.315371,23355.257886,1.503606,46,-18.983852,4.672525,3.116135,5.513314,1.55639,41,8.510974,31899.048463,13727.767486,79403.5358,1.506473,42,-17.572914,10.50765,8.312539,12.511012,2.195111,41,-11.186532,2096072.806107,964596.372771,3916406.849614,1.495182,53,8.41938,244.495359,195.366336,277.376873,49.129023,40,4.397091
2023-11-26,Tea,10,11091.020486,35286.790471,2505959.097829,4.280053,8.335869,215.102525,45,21,15,12802.213337,5914.087114,26184.369829,1.541895,30,-13.366383,4.066189,3.169327,4.719933,0.896862,54,5.25958,30839.713101,12852.469329,69918.535614,1.456445,55,14.41997,9.002228,7.097398,10.857807,1.90483,54,-7.402156,2143185.723593,959616.629143,3844747.324143,1.528788,35,16.926829,210.632249,185.316811,237.072786,26.440537,53,2.122313
2023-11-26,Vegetable grown for their fruit,10,11195.9834,61028.243129,1695431.922686,4.832583,10.125291,235.874781,44,3,52,12353.527956,6093.219743,23590.142271,1.487856,49,-9.370154,4.516048,3.621669,5.379314,0.894379,47,7.009121,31685.149271,13107.403986,61028.243129,1.496372,45,92.60835,9.931891,8.244473,11.890501,1.95861,49,1.947265,2024351.279929,868981.4405,3871139.636114,1.444021,61,-16.248136,237.703345,205.284682,269.355079,32.418663,45,-0.769263
2023-11-26,Yoghurt,10,8858.494029,40464.751457,1385649.3055,6.152171,14.805368,297.197845,59,15,60,13626.652043,5074.854171,22128.408929,1.64119,6,-34.991412,6.399267,5.480772,7.400156,1.000889,7,-3.861314,29969.790403,14333.928114,57960.970086,1.415362,64,35.018467,14.456418,12.625813,15.763203,1.830605,7,2.413805,2021752.858738,1060666.664129,3951949.179186,1.442167,62,-31.462973,324.801998,273.692502,355.000186,51.109496,7,-8.498763
